Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/8           std::vector<float, std::allocator<float> >::begin() const [111]
                0.00    0.00       4/8           std::vector<float, std::allocator<float> >::end() const [110]
[86]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [86]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::begin() const [113]
                0.00    0.00       4/8           std::vector<int, std::allocator<int> >::end() const [112]
[87]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [87]
-----------------------------------------------
                0.00    0.00       8/8           float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [94]
[88]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [88]
-----------------------------------------------
                0.00    0.00       8/8           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [95]
[89]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [89]
-----------------------------------------------
                0.00    0.00       4/8           std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [122]
                0.00    0.00       4/8           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [116]
[90]     0.0    0.00    0.00       8         std::allocator<float>::allocator(std::allocator<float> const&) [90]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [84]
-----------------------------------------------
                0.00    0.00       4/8           std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [123]
                0.00    0.00       4/8           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [119]
[91]     0.0    0.00    0.00       8         std::allocator<int>::allocator(std::allocator<int> const&) [91]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [85]
-----------------------------------------------
                0.00    0.00       8/8           float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [140]
[92]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [92]
-----------------------------------------------
                0.00    0.00       8/8           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [141]
[93]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [93]
-----------------------------------------------
                0.00    0.00       8/8           float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [134]
[94]     0.0    0.00    0.00       8         float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [94]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [88]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [135]
[95]     0.0    0.00    0.00       8         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [95]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [89]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<float*>(float*, float*) [104]
[96]     0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [96]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [106]
[97]     0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [97]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [100]
[98]     0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [98]
                0.00    0.00       6/10          std::allocator<float>::~allocator() [82]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [146]
                0.00    0.00       4/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [116]
[99]     0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [99]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::~vector() [127]
[100]    0.0    0.00    0.00       6         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [100]
                0.00    0.00       6/24          std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [59]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [98]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [103]
[101]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [101]
                0.00    0.00       6/10          std::allocator<int>::~allocator() [83]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [148]
                0.00    0.00       4/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [119]
[102]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [102]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [129]
[103]    0.0    0.00    0.00       6         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [103]
                0.00    0.00       6/25          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [101]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [105]
[104]    0.0    0.00    0.00       6         void std::_Destroy<float*>(float*, float*) [104]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [96]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<float, std::allocator<float> >::~vector() [127]
[105]    0.0    0.00    0.00       6         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [105]
                0.00    0.00       6/6           void std::_Destroy<float*>(float*, float*) [104]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [107]
[106]    0.0    0.00    0.00       6         void std::_Destroy<int*>(int*, int*) [106]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [97]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::~vector() [129]
[107]    0.0    0.00    0.00       6         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [107]
                0.00    0.00       6/6           void std::_Destroy<int*>(int*, int*) [106]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
[108]    0.0    0.00    0.00       4         __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [108]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [122]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
[109]    0.0    0.00    0.00       4         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [109]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [123]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
[110]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::end() const [110]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [86]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
[111]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::begin() const [111]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [86]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
[112]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::end() const [112]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [87]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
[113]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::begin() const [113]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [87]
-----------------------------------------------
                0.00    0.00       4/4           float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [132]
[114]    0.0    0.00    0.00       4         float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [114]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [133]
[115]    0.0    0.00    0.00       4         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [115]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [118]
[116]    0.0    0.00    0.00       4         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [116]
                0.00    0.00       4/8           std::allocator<float>::allocator(std::allocator<float> const&) [90]
                0.00    0.00       4/6           std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [99]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [118]
[117]    0.0    0.00    0.00       4         std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [117]
                0.00    0.00       4/22          std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [67]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
[118]    0.0    0.00    0.00       4         std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [118]
                0.00    0.00       4/4           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [116]
                0.00    0.00       4/4           std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [117]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [121]
[119]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [119]
                0.00    0.00       4/8           std::allocator<int>::allocator(std::allocator<int> const&) [91]
                0.00    0.00       4/6           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [102]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [121]
[120]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [120]
                0.00    0.00       4/23          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [62]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
[121]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [121]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [119]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [120]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [108]
[122]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [122]
                0.00    0.00       4/8           std::allocator<float>::allocator(std::allocator<float> const&) [90]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [109]
[123]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [123]
                0.00    0.00       4/8           std::allocator<int>::allocator(std::allocator<int> const&) [91]
-----------------------------------------------
                0.00    0.00       4/4           float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [136]
[124]    0.0    0.00    0.00       4         float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [124]
                0.00    0.00       4/4           float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [140]
-----------------------------------------------
                0.00    0.00       4/4           int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [137]
[125]    0.0    0.00    0.00       4         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [125]
                0.00    0.00       4/4           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [141]
-----------------------------------------------
                0.00    0.00       1/4           individual_probabilities(std::vector<int, std::allocator<int> >, int) [157]
                0.00    0.00       1/4           cumulative_probability(std::vector<float, std::allocator<float> >) [156]
                0.00    0.00       2/4           main [6]
[126]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
                0.00    0.00       4/40          std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [36]
                0.00    0.00       4/76          std::vector<float, std::allocator<float> >::size() const [28]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [108]
                0.00    0.00       4/10          std::allocator<float>::~allocator() [82]
                0.00    0.00       4/4           std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [118]
                0.00    0.00       4/46          std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [34]
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::end() const [110]
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::begin() const [111]
                0.00    0.00       4/4           float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [138]
-----------------------------------------------
                0.00    0.00       4/4           main [6]
[127]    0.0    0.00    0.00       4         std::vector<float, std::allocator<float> >::~vector() [127]
                0.00    0.00       6/46          std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [34]
                0.00    0.00       6/6           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [105]
                0.00    0.00       6/6           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [100]
-----------------------------------------------
                0.00    0.00       1/4           create_frequency_array(int, int) [155]
                0.00    0.00       1/4           cpr_into_max_pixel(std::vector<float, std::allocator<float> >) [154]
                0.00    0.00       2/4           main [6]
[128]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
                0.00    0.00       4/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [109]
                0.00    0.00       4/80          std::vector<int, std::allocator<int> >::size() const [26]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [121]
                0.00    0.00       4/48          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00       4/10          std::allocator<int>::~allocator() [83]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::end() const [112]
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::begin() const [113]
                0.00    0.00       4/4           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [139]
-----------------------------------------------
                0.00    0.00       4/4           main [6]
[129]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::~vector() [129]
                0.00    0.00       6/48          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00       6/6           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [107]
                0.00    0.00       6/6           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [103]
-----------------------------------------------
                0.00    0.00       4/4           float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [134]
[130]    0.0    0.00    0.00       4         float* std::__niter_wrap<float*>(float* const&, float*) [130]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [135]
[131]    0.0    0.00    0.00       4         int* std::__niter_wrap<int*>(int* const&, int*) [131]
-----------------------------------------------
                0.00    0.00       4/4           float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [134]
[132]    0.0    0.00    0.00       4         float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [132]
                0.00    0.00       4/4           float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [114]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [135]
[133]    0.0    0.00    0.00       4         int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [133]
                0.00    0.00       4/4           int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [115]
-----------------------------------------------
                0.00    0.00       4/4           float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [140]
[134]    0.0    0.00    0.00       4         float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [134]
                0.00    0.00       8/8           float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [94]
                0.00    0.00       4/112         float* std::__niter_base<float*>(float*) [25]
                0.00    0.00       4/4           float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [132]
                0.00    0.00       4/4           float* std::__niter_wrap<float*>(float* const&, float*) [130]
-----------------------------------------------
                0.00    0.00       4/4           int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [141]
[135]    0.0    0.00    0.00       4         int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [135]
                0.00    0.00       8/8           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [95]
                0.00    0.00       4/118         int* std::__niter_base<int*>(int*) [24]
                0.00    0.00       4/4           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [133]
                0.00    0.00       4/4           int* std::__niter_wrap<int*>(int* const&, int*) [131]
-----------------------------------------------
                0.00    0.00       4/4           float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [138]
[136]    0.0    0.00    0.00       4         float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [136]
                0.00    0.00       4/4           float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [124]
-----------------------------------------------
                0.00    0.00       4/4           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [139]
[137]    0.0    0.00    0.00       4         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [137]
                0.00    0.00       4/4           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [125]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [126]
[138]    0.0    0.00    0.00       4         float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [138]
                0.00    0.00       4/4           float* std::uninitialized_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [128]
[139]    0.0    0.00    0.00       4         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [139]
